Hole_ID,From,To,Code
47.0,57.0,60.0,2.0
47.0,60.0,63.0,2.0
47.0,63.0,66.0,2.0
47.0,66.0,69.0,2.0
47.0,69.0,72.0,2.0
47.0,72.0,75.0,1.0
47.0,75.0,78.0,1.0
47.0,78.0,81.0,1.0
47.0,81.0,84.0,2.0
47.0,84.0,87.0,1.0
47.0,87.0,90.0,1.0
47.0,90.0,93.0,1.0
47.0,93.0,96.0,1.0
48.0,-0.0,3.0,2.0
48.0,3.0,6.0,2.0
48.0,6.0,9.0,1.0
48.0,9.0,12.0,2.0
48.0,12.0,15.0,2.0
48.0,15.0,18.0,2.0
48.0,18.0,21.0,1.0
48.0,21.0,24.0,1.0
48.0,24.0,27.0,1.0
48.0,27.0,30.0,1.0
48.0,30.0,33.0,1.0
48.0,33.0,36.0,1.0
48.0,36.0,39.0,1.0
48.0,39.0,42.0,1.0
48.0,42.0,45.0,1.0
49.0,-0.0,3.0,1.0
49.0,3.0,6.0,1.0
49.0,6.0,9.0,1.0
49.0,9.0,12.0,1.0
49.0,12.0,15.0,2.0
49.0,15.0,18.0,1.0
49.0,18.0,21.0,1.0
49.0,21.0,24.0,1.0
49.0,24.0,27.0,1.0
49.0,27.0,30.0,1.0
49.0,30.0,33.0,1.0
49.0,33.0,36.0,1.0
49.0,36.0,39.0,1.0
49.0,39.0,42.0,1.0
49.0,42.0,45.0,1.0
49.0,45.0,48.0,1.0
49.0,48.0,51.0,1.0
49.0,51.0,54.0,1.0
49.0,54.0,57.0,1.0
49.0,57.0,60.0,2.0
49.0,60.0,63.0,2.0
49.0,63.0,66.0,2.0
49.0,66.0,69.0,2.0
49.0,69.0,72.0,2.0
50.0,-0.0,3.0,1.0
50.0,3.0,6.0,2.0
50.0,6.0,9.0,2.0
50.0,9.0,12.0,2.0
50.0,12.0,15.0,2.0
50.0,15.0,18.0,2.0
50.0,18.0,21.0,2.0
50.0,21.0,24.0,1.0
50.0,24.0,27.0,1.0
50.0,27.0,30.0,1.0
50.0,30.0,33.0,1.0
50.0,33.0,36.0,1.0
50.0,36.0,39.0,1.0
50.0,39.0,42.0,1.0
50.0,42.0,45.0,1.0
50.0,45.0,48.0,1.0
50.0,48.0,51.0,1.0
50.0,51.0,54.0,1.0
50.0,54.0,57.0,1.0
50.0,57.0,60.0,1.0
50.0,60.0,63.0,1.0
50.0,63.0,66.0,2.0
50.0,66.0,69.0,2.0
50.0,69.0,72.0,2.0
50.0,72.0,75.0,2.0
50.0,75.0,78.0,1.0
50.0,78.0,81.0,1.0
50.0,81.0,84.0,2.0
50.0,84.0,87.0,1.0
50.0,87.0,90.0,2.0
50.0,90.0,93.0,2.0
50.0,93.0,96.0,2.0
50.0,96.0,99.0,2.0
51.0,-0.0,3.0,2.0
51.0,3.0,6.0,2.0
51.0,6.0,9.0,1.0
51.0,9.0,12.0,2.0
51.0,12.0,15.0,1.0
51.0,15.0,18.0,1.0
51.0,18.0,21.0,1.0
51.0,21.0,24.0,1.0
51.0,24.0,27.0,1.0
51.0,27.0,30.0,1.0
51.0,30.0,33.0,1.0
51.0,33.0,36.0,1.0
51.0,36.0,39.0,1.0
51.0,39.0,42.0,1.0
51.0,42.0,45.0,1.0
51.0,45.0,48.0,1.0
51.0,48.0,51.0,1.0
51.0,51.0,54.0,1.0
51.0,54.0,57.0,1.0
51.0,57.0,60.0,2.0
51.0,60.0,63.0,1.0
51.0,63.0,66.0,2.0
51.0,66.0,69.0,2.0
51.0,69.0,72.0,2.0
51.0,72.0,75.0,2.0
51.0,75.0,78.0,1.0
51.0,78.0,81.0,2.0
51.0,81.0,84.0,2.0
51.0,84.0,87.0,1.0
51.0,87.0,90.0,2.0
51.0,90.0,93.0,2.0
51.0,93.0,96.0,2.0
51.0,96.0,99.0,2.0
51.0,99.0,102.0,2.0
51.0,102.0,105.0,2.0
51.0,105.0,108.0,2.0
51.0,108.0,111.0,2.0
51.0,111.0,114.0,1.0
51.0,114.0,117.0,1.0
51.0,117.0,120.0,1.0
51.0,120.0,123.0,1.0
51.0,123.0,126.0,1.0
51.0,126.0,129.0,1.0
52.0,-0.0,3.0,2.0
52.0,3.0,6.0,2.0
52.0,6.0,9.0,2.0
52.0,9.0,12.0,2.0
52.0,12.0,15.0,1.0
52.0,15.0,18.0,2.0
52.0,18.0,21.0,2.0
52.0,21.0,24.0,1.0
52.0,24.0,27.0,1.0
52.0,27.0,30.0,1.0
52.0,30.0,33.0,1.0
52.0,33.0,36.0,2.0
52.0,36.0,39.0,1.0
52.0,39.0,42.0,1.0
52.0,42.0,45.0,1.0
52.0,45.0,48.0,1.0
52.0,48.0,51.0,2.0
52.0,51.0,54.0,1.0
52.0,54.0,57.0,1.0
52.0,57.0,60.0,2.0
52.0,60.0,63.0,2.0
52.0,63.0,66.0,2.0
52.0,66.0,69.0,2.0
52.0,69.0,72.0,1.0
52.0,72.0,75.0,2.0
52.0,75.0,78.0,2.0
52.0,78.0,81.0,2.0
52.0,81.0,84.0,1.0
52.0,84.0,87.0,1.0
52.0,87.0,90.0,2.0
52.0,90.0,93.0,2.0
52.0,93.0,96.0,2.0
52.0,96.0,99.0,2.0
52.0,99.0,102.0,2.0
52.0,102.0,105.0,2.0
52.0,105.0,108.0,2.0
52.0,108.0,111.0,2.0
52.0,111.0,114.0,2.0
52.0,114.0,117.0,1.0
52.0,117.0,120.0,2.0
52.0,120.0,123.0,1.0
52.0,123.0,126.0,1.0
52.0,126.0,129.0,1.0
52.0,129.0,132.0,1.0
52.0,132.0,135.0,1.0
53.0,-0.0,3.0,1.0
53.0,3.0,6.0,2.0
53.0,6.0,9.0,1.0
53.0,9.0,12.0,1.0
53.0,12.0,15.0,1.0
53.0,15.0,18.0,1.0
53.0,18.0,21.0,1.0
53.0,21.0,24.0,1.0
53.0,24.0,27.0,1.0
53.0,27.0,30.0,1.0
53.0,30.0,33.0,1.0
53.0,33.0,36.0,2.0
53.0,36.0,39.0,2.0
53.0,39.0,42.0,2.0
53.0,42.0,45.0,2.0
53.0,45.0,48.0,2.0
53.0,48.0,51.0,2.0
53.0,51.0,54.0,1.0
53.0,54.0,57.0,1.0
53.0,57.0,60.0,1.0
54.0,-0.0,3.0,1.0
54.0,3.0,6.0,1.0
54.0,6.0,9.0,1.0
54.0,9.0,12.0,1.0
54.0,12.0,15.0,1.0
54.0,15.0,18.0,1.0
54.0,18.0,21.0,1.0
54.0,21.0,24.0,1.0
54.0,24.0,27.0,1.0
54.0,27.0,30.0,1.0
54.0,30.0,33.0,2.0
54.0,33.0,36.0,2.0
55.0,-0.0,3.0,1.0
55.0,3.0,6.0,1.0
55.0,6.0,9.0,1.0
55.0,9.0,12.0,1.0
55.0,12.0,15.0,1.0
55.0,15.0,18.0,1.0
55.0,18.0,21.0,1.0
55.0,21.0,24.0,1.0
55.0,24.0,27.0,1.0
55.0,27.0,30.0,1.0
55.0,30.0,33.0,1.0
55.0,33.0,36.0,2.0
55.0,36.0,39.0,2.0
55.0,39.0,42.0,2.0
55.0,42.0,45.0,2.0
55.0,45.0,48.0,1.0
55.0,48.0,51.0,1.0
55.0,51.0,54.0,1.0
55.0,54.0,57.0,1.0
55.0,57.0,60.0,1.0
55.0,60.0,63.0,1.0
55.0,63.0,66.0,1.0
55.0,66.0,69.0,2.0
55.0,69.0,72.0,2.0
55.0,72.0,75.0,2.0
55.0,75.0,78.0,2.0
55.0,78.0,81.0,2.0
55.0,81.0,84.0,2.0
56.0,-0.0,3.0,2.0
56.0,3.0,6.0,2.0
56.0,6.0,9.0,2.0
56.0,9.0,12.0,2.0
56.0,12.0,15.0,2.0
56.0,15.0,18.0,1.0
56.0,18.0,21.0,1.0
56.0,21.0,24.0,1.0
56.0,24.0,27.0,1.0
56.0,27.0,30.0,1.0
56.0,30.0,33.0,1.0
56.0,33.0,36.0,1.0
56.0,36.0,39.0,1.0
56.0,39.0,42.0,2.0
56.0,42.0,45.0,1.0
57.0,-0.0,3.0,1.0
57.0,3.0,6.0,1.0
57.0,6.0,9.0,1.0
57.0,9.0,12.0,1.0
57.0,12.0,15.0,1.0
57.0,15.0,18.0,1.0
57.0,18.0,21.0,2.0
57.0,21.0,24.0,1.0
57.0,24.0,27.0,1.0
57.0,27.0,30.0,1.0
57.0,30.0,33.0,2.0
57.0,33.0,36.0,2.0
57.0,36.0,39.0,1.0
57.0,39.0,42.0,1.0
57.0,42.0,45.0,1.0
57.0,45.0,48.0,1.0
57.0,48.0,51.0,1.0
57.0,51.0,54.0,1.0
57.0,54.0,57.0,1.0
57.0,57.0,60.0,1.0
57.0,60.0,63.0,1.0
57.0,63.0,66.0,2.0
57.0,66.0,69.0,2.0
57.0,69.0,72.0,2.0
57.0,72.0,75.0,1.0
57.0,75.0,78.0,1.0
57.0,78.0,81.0,1.0
57.0,81.0,84.0,1.0
57.0,84.0,87.0,2.0
57.0,87.0,90.0,1.0
57.0,90.0,93.0,1.0
57.0,93.0,96.0,1.0
57.0,96.0,99.0,1.0
57.0,99.0,102.0,1.0
57.0,102.0,105.0,2.0
57.0,105.0,108.0,1.0
57.0,108.0,111.0,2.0
57.0,111.0,114.0,1.0
57.0,114.0,117.0,1.0
57.0,117.0,120.0,2.0
57.0,120.0,123.0,2.0
57.0,123.0,126.0,2.0
57.0,126.0,129.0,1.0
57.0,129.0,132.0,1.0
58.0,-0.0,3.0,1.0
58.0,3.0,6.0,1.0
58.0,6.0,9.0,1.0
58.0,9.0,12.0,1.0
58.0,12.0,15.0,1.0
58.0,15.0,18.0,1.0
58.0,18.0,21.0,1.0
58.0,21.0,24.0,1.0
58.0,24.0,27.0,1.0
58.0,27.0,30.0,1.0
58.0,30.0,33.0,2.0
58.0,33.0,36.0,2.0
58.0,36.0,39.0,1.0
58.0,39.0,42.0,1.0
58.0,42.0,45.0,1.0
58.0,45.0,48.0,1.0
58.0,48.0,51.0,1.0
58.0,51.0,54.0,1.0
58.0,54.0,57.0,1.0
58.0,57.0,60.0,1.0
58.0,60.0,63.0,2.0
58.0,63.0,66.0,2.0
58.0,66.0,69.0,2.0
58.0,69.0,72.0,2.0
58.0,72.0,75.0,1.0
58.0,75.0,78.0,2.0
58.0,78.0,81.0,1.0
58.0,81.0,84.0,1.0
58.0,84.0,87.0,2.0
58.0,87.0,90.0,1.0
58.0,90.0,93.0,1.0
58.0,93.0,96.0,1.0
58.0,96.0,99.0,1.0
58.0,99.0,102.0,1.0
58.0,102.0,105.0,2.0
58.0,105.0,108.0,1.0
58.0,108.0,111.0,2.0
58.0,111.0,114.0,1.0
58.0,114.0,117.0,1.0
58.0,117.0,120.0,1.0
58.0,120.0,123.0,2.0
58.0,123.0,126.0,1.0
58.0,126.0,129.0,1.0
58.0,129.0,132.0,2.0
58.0,132.0,135.0,2.0
58.0,135.0,138.0,1.0
58.0,138.0,141.0,1.0
58.0,141.0,144.0,1.0
58.0,144.0,147.0,1.0
58.0,147.0,150.0,1.0
58.0,150.0,153.0,1.0
58.0,153.0,156.0,1.0
59.0,-0.0,3.0,1.0
59.0,3.0,6.0,1.0
59.0,6.0,9.0,1.0
59.0,9.0,12.0,1.0
59.0,12.0,15.0,1.0
59.0,15.0,18.0,2.0
59.0,18.0,21.0,2.0
59.0,21.0,24.0,1.0
59.0,24.0,27.0,1.0
59.0,27.0,30.0,1.0
59.0,30.0,33.0,1.0
59.0,33.0,36.0,1.0
59.0,36.0,39.0,1.0
59.0,39.0,42.0,1.0
59.0,42.0,45.0,1.0
60.0,-0.0,3.0,1.0
60.0,3.0,6.0,1.0
60.0,6.0,9.0,1.0
60.0,9.0,12.0,1.0
60.0,12.0,15.0,1.0
60.0,15.0,18.0,1.0
60.0,18.0,21.0,1.0
60.0,21.0,24.0,1.0
60.0,24.0,27.0,1.0
60.0,27.0,30.0,1.0
60.0,30.0,33.0,1.0
60.0,33.0,36.0,2.0
60.0,36.0,39.0,1.0
60.0,39.0,42.0,2.0
60.0,42.0,45.0,2.0
60.0,45.0,48.0,2.0
60.0,48.0,51.0,1.0
60.0,51.0,54.0,1.0
60.0,54.0,57.0,1.0
60.0,57.0,60.0,1.0
60.0,60.0,63.0,1.0
60.0,63.0,66.0,1.0
60.0,66.0,69.0,1.0
60.0,69.0,72.0,1.0
60.0,72.0,75.0,1.0
60.0,75.0,78.0,1.0
60.0,78.0,81.0,1.0
60.0,81.0,84.0,1.0
60.0,84.0,87.0,1.0
60.0,87.0,90.0,1.0
60.0,90.0,93.0,1.0
60.0,93.0,96.0,1.0
60.0,96.0,99.0,1.0
60.0,99.0,102.0,1.0
60.0,102.0,105.0,1.0
60.0,105.0,108.0,1.0
60.0,108.0,111.0,2.0
60.0,111.0,114.0,1.0
60.0,114.0,117.0,1.0
60.0,117.0,120.0,1.0
60.0,120.0,123.0,1.0
60.0,123.0,126.0,2.0
60.0,126.0,129.0,2.0
60.0,129.0,132.0,1.0
60.0,132.0,135.0,1.0
60.0,135.0,138.0,1.0
60.0,138.0,141.0,1.0
60.0,141.0,144.0,1.0
60.0,144.0,147.0,1.0
60.0,147.0,150.0,1.0
60.0,150.0,153.0,1.0
60.0,153.0,156.0,1.0
60.0,156.0,159.0,2.0
60.0,159.0,162.0,1.0
60.0,162.0,165.0,1.0
60.0,165.0,168.0,1.0
60.0,168.0,171.0,1.0
60.0,171.0,174.0,1.0
61.0,-0.0,3.0,2.0
61.0,3.0,6.0,2.0
61.0,6.0,9.0,2.0
61.0,9.0,12.0,1.0
61.0,12.0,15.0,1.0
61.0,15.0,18.0,1.0
61.0,18.0,21.0,1.0
61.0,21.0,24.0,1.0
61.0,24.0,27.0,1.0
61.0,27.0,30.0,1.0
61.0,30.0,33.0,1.0
61.0,33.0,36.0,1.0
61.0,36.0,39.0,1.0
61.0,39.0,42.0,1.0
61.0,42.0,45.0,2.0
61.0,45.0,48.0,2.0
61.0,48.0,51.0,1.0
61.0,51.0,54.0,2.0
61.0,54.0,57.0,2.0
61.0,57.0,60.0,2.0
61.0,60.0,63.0,2.0
61.0,63.0,66.0,2.0
61.0,66.0,69.0,2.0
61.0,69.0,72.0,2.0
61.0,72.0,75.0,2.0
61.0,75.0,78.0,2.0
61.0,78.0,81.0,2.0
61.0,81.0,84.0,2.0
61.0,84.0,87.0,2.0
61.0,87.0,90.0,2.0
61.0,90.0,93.0,2.0
61.0,93.0,96.0,2.0
61.0,96.0,99.0,2.0
61.0,99.0,102.0,2.0
61.0,102.0,105.0,2.0
61.0,105.0,108.0,2.0
61.0,108.0,111.0,2.0
61.0,111.0,114.0,2.0
61.0,114.0,117.0,2.0
61.0,117.0,120.0,1.0
61.0,120.0,123.0,1.0
62.0,-0.0,3.0,1.0
62.0,3.0,6.0,1.0
62.0,6.0,9.0,2.0
62.0,9.0,12.0,2.0
62.0,12.0,15.0,1.0
62.0,15.0,18.0,1.0
62.0,18.0,21.0,1.0
62.0,21.0,24.0,1.0
62.0,24.0,27.0,1.0
62.0,27.0,30.0,1.0
62.0,30.0,33.0,1.0
62.0,33.0,36.0,1.0
62.0,36.0,39.0,2.0
62.0,39.0,42.0,2.0
63.0,-0.0,3.0,1.0
63.0,3.0,6.0,1.0
63.0,6.0,9.0,1.0
63.0,9.0,12.0,1.0
63.0,12.0,15.0,1.0
63.0,15.0,18.0,1.0
63.0,18.0,21.0,1.0
63.0,21.0,24.0,1.0
63.0,24.0,27.0,1.0
63.0,27.0,30.0,1.0
64.0,-0.0,3.0,1.0
64.0,3.0,6.0,1.0
64.0,6.0,9.0,1.0
64.0,9.0,12.0,1.0
64.0,12.0,15.0,1.0
64.0,15.0,18.0,1.0
64.0,18.0,21.0,1.0
64.0,21.0,24.0,1.0
64.0,24.0,27.0,1.0
64.0,27.0,30.0,1.0
64.0,30.0,33.0,1.0
64.0,33.0,36.0,2.0
64.0,36.0,39.0,1.0
64.0,39.0,42.0,1.0
64.0,42.0,45.0,2.0
64.0,45.0,48.0,1.0
64.0,48.0,51.0,1.0
64.0,51.0,54.0,1.0
64.0,54.0,57.0,1.0
64.0,57.0,60.0,1.0
64.0,60.0,63.0,1.0
64.0,63.0,66.0,2.0
64.0,66.0,69.0,2.0
64.0,69.0,72.0,2.0
64.0,72.0,75.0,1.0
64.0,75.0,78.0,2.0
64.0,78.0,81.0,1.0
64.0,81.0,84.0,1.0
64.0,84.0,87.0,1.0
64.0,87.0,90.0,1.0
64.0,90.0,93.0,1.0
64.0,93.0,96.0,1.0
64.0,96.0,99.0,1.0
64.0,99.0,102.0,1.0
64.0,102.0,105.0,1.0
64.0,105.0,108.0,1.0
64.0,108.0,111.0,1.0
64.0,111.0,114.0,1.0
64.0,114.0,117.0,1.0
64.0,117.0,120.0,1.0
64.0,120.0,123.0,1.0
64.0,123.0,126.0,1.0
64.0,126.0,129.0,1.0
64.0,129.0,132.0,1.0
64.0,132.0,135.0,2.0
64.0,135.0,138.0,2.0
64.0,138.0,141.0,1.0
64.0,141.0,144.0,1.0
64.0,144.0,147.0,1.0
65.0,-0.0,3.0,1.0
65.0,3.0,6.0,1.0
65.0,6.0,9.0,1.0
65.0,9.0,12.0,1.0
65.0,12.0,15.0,1.0
65.0,15.0,18.0,1.0
65.0,18.0,21.0,1.0
65.0,21.0,24.0,1.0
65.0,24.0,27.0,1.0
65.0,27.0,30.0,1.0
65.0,30.0,33.0,1.0
65.0,33.0,36.0,1.0
65.0,36.0,39.0,1.0
65.0,39.0,42.0,1.0
66.0,-0.0,3.0,1.0
66.0,3.0,6.0,2.0
66.0,6.0,9.0,2.0
66.0,9.0,12.0,1.0
66.0,12.0,15.0,2.0
66.0,15.0,18.0,2.0
66.0,18.0,21.0,1.0
66.0,21.0,24.0,2.0
66.0,24.0,27.0,1.0
66.0,27.0,30.0,1.0
66.0,30.0,33.0,1.0
66.0,33.0,36.0,1.0
66.0,36.0,39.0,1.0
66.0,39.0,42.0,1.0
66.0,42.0,45.0,1.0
66.0,45.0,48.0,2.0
66.0,48.0,51.0,1.0
66.0,51.0,54.0,1.0
66.0,54.0,57.0,1.0
66.0,57.0,60.0,1.0
66.0,60.0,63.0,1.0
66.0,63.0,66.0,1.0
66.0,66.0,69.0,2.0
66.0,69.0,72.0,1.0
66.0,72.0,75.0,1.0
66.0,75.0,78.0,1.0
66.0,78.0,81.0,1.0
66.0,81.0,84.0,1.0
66.0,84.0,87.0,1.0
66.0,87.0,90.0,1.0
66.0,90.0,93.0,1.0
66.0,93.0,96.0,1.0
66.0,96.0,99.0,1.0
66.0,99.0,102.0,2.0
66.0,102.0,105.0,2.0
66.0,105.0,108.0,2.0
66.0,108.0,111.0,2.0
66.0,111.0,114.0,2.0
66.0,114.0,117.0,2.0
66.0,117.0,120.0,1.0
66.0,120.0,123.0,1.0
66.0,123.0,126.0,2.0
66.0,126.0,129.0,2.0
66.0,129.0,132.0,2.0
66.0,132.0,135.0,2.0
66.0,135.0,138.0,2.0
66.0,138.0,141.0,2.0
66.0,141.0,144.0,1.0
67.0,-0.0,3.0,1.0
67.0,3.0,6.0,1.0
67.0,6.0,9.0,1.0
67.0,9.0,12.0,1.0
67.0,12.0,15.0,1.0
67.0,15.0,18.0,1.0
67.0,18.0,21.0,1.0
67.0,21.0,24.0,2.0
67.0,24.0,27.0,2.0
67.0,27.0,30.0,1.0
67.0,30.0,33.0,1.0
67.0,33.0,36.0,1.0
67.0,36.0,39.0,2.0
67.0,39.0,42.0,2.0
67.0,42.0,45.0,2.0
67.0,45.0,48.0,1.0
67.0,48.0,51.0,1.0
67.0,51.0,54.0,1.0
67.0,54.0,57.0,1.0
67.0,57.0,60.0,1.0
67.0,60.0,63.0,1.0
67.0,63.0,66.0,2.0
67.0,66.0,69.0,2.0
67.0,69.0,72.0,1.0
67.0,72.0,75.0,1.0
67.0,75.0,78.0,1.0
67.0,78.0,81.0,1.0
67.0,81.0,84.0,1.0
67.0,84.0,87.0,1.0
67.0,87.0,90.0,1.0
67.0,90.0,93.0,1.0
67.0,93.0,96.0,1.0
67.0,96.0,99.0,1.0
67.0,99.0,102.0,1.0
67.0,102.0,105.0,2.0
67.0,105.0,108.0,1.0
67.0,108.0,111.0,2.0
67.0,111.0,114.0,2.0
67.0,114.0,117.0,2.0
67.0,117.0,120.0,2.0
68.0,-0.0,3.0,1.0
68.0,3.0,6.0,1.0
68.0,6.0,9.0,1.0
68.0,9.0,12.0,1.0
68.0,12.0,15.0,2.0
68.0,15.0,18.0,2.0
68.0,18.0,21.0,2.0
68.0,21.0,24.0,1.0
68.0,24.0,27.0,1.0
68.0,27.0,30.0,1.0
68.0,30.0,33.0,1.0
68.0,33.0,36.0,1.0
68.0,36.0,39.0,2.0
68.0,39.0,42.0,2.0
68.0,42.0,45.0,1.0
68.0,45.0,48.0,1.0
68.0,48.0,51.0,2.0
68.0,51.0,54.0,2.0
68.0,54.0,57.0,1.0
68.0,57.0,60.0,1.0
68.0,60.0,63.0,1.0
68.0,63.0,66.0,1.0
68.0,66.0,69.0,1.0
68.0,69.0,72.0,2.0
68.0,72.0,75.0,1.0
68.0,75.0,78.0,1.0
68.0,78.0,81.0,1.0
68.0,81.0,84.0,1.0
68.0,84.0,87.0,2.0
68.0,87.0,90.0,1.0
68.0,90.0,93.0,2.0
68.0,93.0,96.0,2.0
68.0,96.0,99.0,2.0
68.0,99.0,102.0,2.0
68.0,102.0,105.0,2.0
68.0,105.0,108.0,2.0
68.0,108.0,111.0,1.0
68.0,111.0,114.0,2.0
68.0,114.0,117.0,1.0
68.0,117.0,120.0,1.0
68.0,120.0,123.0,1.0
68.0,123.0,126.0,1.0
68.0,126.0,129.0,1.0
68.0,129.0,132.0,1.0
68.0,132.0,135.0,1.0
68.0,135.0,138.0,1.0
68.0,138.0,141.0,1.0
68.0,141.0,144.0,2.0
68.0,144.0,147.0,2.0
68.0,147.0,150.0,1.0
68.0,150.0,153.0,2.0
68.0,153.0,156.0,1.0
68.0,156.0,159.0,1.0
68.0,159.0,162.0,1.0
68.0,162.0,165.0,2.0
68.0,165.0,168.0,1.0
68.0,168.0,171.0,1.0
68.0,171.0,174.0,1.0
69.0,-0.0,3.0,1.0
69.0,3.0,6.0,2.0
69.0,6.0,9.0,1.0
69.0,9.0,12.0,1.0
69.0,12.0,15.0,2.0
69.0,15.0,18.0,2.0
69.0,18.0,21.0,1.0
69.0,21.0,24.0,1.0
69.0,24.0,27.0,1.0
69.0,27.0,30.0,1.0
69.0,30.0,33.0,1.0
69.0,33.0,36.0,1.0
69.0,36.0,39.0,1.0
69.0,39.0,42.0,1.0
69.0,42.0,45.0,1.0
69.0,45.0,48.0,1.0
69.0,48.0,51.0,2.0
69.0,51.0,54.0,1.0
69.0,54.0,57.0,1.0
69.0,57.0,60.0,1.0
69.0,60.0,63.0,2.0
69.0,63.0,66.0,2.0
69.0,66.0,69.0,2.0
69.0,69.0,72.0,1.0
69.0,72.0,75.0,1.0
69.0,75.0,78.0,2.0
69.0,78.0,81.0,1.0
69.0,81.0,84.0,1.0
69.0,84.0,87.0,1.0
69.0,87.0,90.0,1.0
69.0,90.0,93.0,1.0
69.0,93.0,96.0,1.0
69.0,96.0,99.0,2.0
69.0,99.0,102.0,2.0
69.0,102.0,105.0,2.0
69.0,105.0,108.0,2.0
69.0,108.0,111.0,2.0
69.0,111.0,114.0,2.0
69.0,114.0,117.0,2.0
69.0,117.0,120.0,2.0
69.0,120.0,123.0,2.0
69.0,123.0,126.0,2.0
69.0,126.0,129.0,2.0
69.0,129.0,132.0,2.0
69.0,132.0,135.0,2.0
69.0,135.0,138.0,2.0
69.0,138.0,141.0,2.0
69.0,141.0,144.0,2.0
69.0,144.0,147.0,1.0
69.0,147.0,150.0,1.0
69.0,150.0,153.0,1.0
69.0,153.0,156.0,1.0
69.0,156.0,159.0,1.0
69.0,159.0,162.0,1.0
69.0,162.0,165.0,1.0
69.0,165.0,168.0,1.0
69.0,168.0,171.0,1.0
69.0,171.0,174.0,1.0
69.0,174.0,177.0,1.0
69.0,177.0,180.0,1.0
69.0,180.0,183.0,1.0
69.0,183.0,186.0,1.0
70.0,-0.0,3.0,1.0
70.0,3.0,6.0,1.0
70.0,6.0,9.0,1.0
70.0,9.0,12.0,1.0
70.0,12.0,15.0,2.0
70.0,15.0,18.0,2.0
70.0,18.0,21.0,1.0
70.0,21.0,24.0,1.0
70.0,24.0,27.0,1.0
70.0,27.0,30.0,1.0
70.0,30.0,33.0,1.0
70.0,33.0,36.0,1.0
70.0,36.0,39.0,2.0
70.0,39.0,42.0,2.0
70.0,42.0,45.0,1.0
70.0,45.0,48.0,1.0
70.0,48.0,51.0,1.0
70.0,51.0,54.0,1.0
70.0,54.0,57.0,1.0
70.0,57.0,60.0,1.0
70.0,60.0,63.0,1.0
70.0,63.0,66.0,1.0
70.0,66.0,69.0,1.0
70.0,69.0,72.0,2.0
70.0,72.0,75.0,2.0
70.0,75.0,78.0,1.0
71.0,-0.0,3.0,1.0
71.0,3.0,6.0,1.0
71.0,6.0,9.0,1.0
71.0,9.0,12.0,1.0
71.0,12.0,15.0,1.0
71.0,15.0,18.0,1.0
71.0,18.0,21.0,1.0
71.0,21.0,24.0,1.0
71.0,24.0,27.0,1.0
71.0,27.0,30.0,1.0
71.0,30.0,33.0,1.0
71.0,33.0,36.0,1.0
71.0,36.0,39.0,1.0
71.0,39.0,42.0,1.0
71.0,42.0,45.0,1.0
71.0,45.0,48.0,1.0
71.0,48.0,51.0,1.0
71.0,51.0,54.0,2.0
71.0,54.0,57.0,2.0
71.0,57.0,60.0,2.0
71.0,60.0,63.0,2.0
71.0,63.0,66.0,2.0
71.0,66.0,69.0,2.0
71.0,69.0,72.0,2.0
71.0,72.0,75.0,2.0
71.0,75.0,78.0,2.0
71.0,78.0,81.0,1.0
71.0,81.0,84.0,2.0
71.0,84.0,87.0,2.0
71.0,87.0,90.0,2.0
71.0,90.0,93.0,2.0
71.0,93.0,96.0,2.0
71.0,96.0,99.0,2.0
71.0,99.0,102.0,2.0
72.0,-0.0,3.0,1.0
72.0,3.0,6.0,1.0
72.0,6.0,9.0,1.0
72.0,9.0,12.0,1.0
72.0,12.0,15.0,1.0
72.0,15.0,18.0,1.0
72.0,18.0,21.0,1.0
72.0,21.0,24.0,1.0
72.0,24.0,27.0,1.0
72.0,27.0,30.0,1.0
72.0,30.0,33.0,1.0
72.0,33.0,36.0,1.0
72.0,36.0,39.0,1.0
72.0,39.0,42.0,1.0
72.0,42.0,45.0,1.0
72.0,45.0,48.0,2.0
72.0,48.0,51.0,1.0
72.0,51.0,54.0,1.0
72.0,54.0,57.0,1.0
72.0,57.0,60.0,1.0
72.0,60.0,63.0,1.0
72.0,63.0,66.0,1.0
72.0,66.0,69.0,1.0
72.0,69.0,72.0,2.0
72.0,72.0,75.0,2.0
72.0,75.0,78.0,1.0
72.0,78.0,81.0,2.0
72.0,81.0,84.0,2.0
72.0,84.0,87.0,1.0
72.0,87.0,90.0,2.0
72.0,90.0,93.0,1.0
72.0,93.0,96.0,1.0
72.0,96.0,99.0,1.0
72.0,99.0,102.0,1.0
72.0,102.0,105.0,1.0
72.0,105.0,108.0,1.0
72.0,108.0,111.0,1.0
72.0,111.0,114.0,1.0
72.0,114.0,117.0,1.0
72.0,117.0,120.0,1.0
72.0,120.0,123.0,1.0
72.0,123.0,126.0,1.0
72.0,126.0,129.0,1.0
72.0,129.0,132.0,1.0
72.0,132.0,135.0,1.0
72.0,135.0,138.0,1.0
72.0,138.0,141.0,1.0
72.0,141.0,144.0,1.0
72.0,144.0,147.0,1.0
72.0,147.0,150.0,1.0
72.0,150.0,153.0,1.0
72.0,153.0,156.0,1.0
72.0,156.0,159.0,1.0
72.0,159.0,162.0,1.0
72.0,162.0,165.0,1.0
72.0,165.0,168.0,1.0
72.0,168.0,171.0,1.0
72.0,171.0,174.0,1.0
72.0,174.0,177.0,1.0
